,movie_id,title,genres,cast,crew,tags
2981,373314,MISCONDUCT,"['Drama', 'Thriller']","['Josh Duhamel', 'Alice Eve', 'Malin Åkerman']",['Shintaro Shimosawa'],"an ambitious lawyer finds himself caught in a power struggle between a corrupt pharmaceutical executive and his firm’s senior partner. when the case takes a deadly turn, he must race to uncover the truth before he loses everything. joshduhamel aliceeve malinåkerman shintaroshimosawa"
2982,214,SAW III,"['Horror', 'Thriller', 'Crime']","['Tobin Bell', 'Shawnee Smith', 'Angus Macfadyen']",['Darren Lynn Bousman'],"jigsaw has disappeared. along with his new apprentice amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. while city detective scramble to locate him, doctor lynn denlon and jeff reinhart are unaware that they are about to become the latest pawns on his vicious chessboard. braintumor nudity suffocation mutilation severedfoot famoustheme shotintheface tobinbell shawneesmith angusmacfadyen darrenlynnbousman"
2983,10890,STRIPES,"['Action', 'Comedy']","['Bill Murray', 'Harold Ramis', 'Warren Oates']",['Ivan Reitman'],"john winger, an indolent sad sack in his 30s, impulsively joins the u.s. army after losing his job, his girlfriend and his apartment. date ex-girlfriend u.s.army militaryspoof billmurray haroldramis warrenoates ivanreitman"
2984,1588,BRING IT ON,['Comedy'],"['Kirsten Dunst', 'Jesse Bradford', 'Eliza Dushku']",['Peyton Reed'],"the toro cheerleading squad from rancho carne high school in san diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. but for newly-elected team captain, the toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen. cheerleader sport highschool teenagegirl cheerleading cheeringcrowd duringcreditsstinger kirstendunst jessebradford elizadushku peytonreed"
2985,316727,THE PURGE: ELECTION YEAR,"['Action', 'Horror', 'Thriller']","['Elizabeth Mitchell', 'Frank Grillo', 'Mykelti Williamson']",['James DeMonaco'],"two years after choosing not to kill the man who killed his son, former police sergeant leo barnes has become head of security for senator charlene roan, the front runner in the next presidential election due to her vow to eliminate the purge. on the night of what should be the final purge, a betrayal from within the government forces barnes and roan out onto the street where they must fight to survive the night. dystopia sequel legalizedmurder elizabethmitchell frankgrillo mykeltiwilliamson jamesdemonaco"
2986,10314,SHE'S ALL THAT,"['Comedy', 'Romance']","['Freddie Prinze Jr.', 'Rachael Leigh Cook', 'Matthew Lillard']",['Robert Iscove'],"high school hotshot zach siler is the envy of his peers. but his popularity declines sharply when his cheerleader girlfriend, taylor, leaves him for sleazy reality-television star brock hudson. desperate to revive his fading reputation, siler agrees to a seemingly impossible challenge. he has six weeks to gain the trust of nerdy outcast laney boggs -- and help her to become the school's next prom queen. tvstar jeep volleyball misfit teenangst houseparty teenmovie teenager avant-garde popularity littlepeople highschoolstudent younglove promqueen pygmalion clownmakeup performanceart beatboxing selfexpression tripping poolcleaner freddieprinzejr. rachaelleighcook matthewlillard robertiscove"
2987,663,SAW IV,"['Horror', 'Thriller', 'Crime']","['Tobin Bell', 'Scott Patterson', 'Costas Mandylor']",['Darren Lynn Bousman'],"jigsaw and his apprentice amanda are dead. now, upon the news of detective kerry's murder, two seasoned fbi profilers, agent strahm and agent perez, arrive in the terrified community to assist the veteran detective hoffman in sifting through jigsaw's latest grisly remains and piecing together the puzzle. however, when swat commander rigg is abducted and thrust into a game, the last officer untouched by jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences. ice victim pain games psychopath blood electricchair doctor torture violence policeofficer fbiagent femalecorpse tobinbell scottpatterson costasmandylor darrenlynnbousman"
2988,11804,WHITE NOISE,"['Drama', 'Horror', 'Thriller']","['Michael Keaton', 'Chandra West', 'Deborah Kara Unger']",['Geoffrey Sax'],"an architect's desire to speak with his wife from beyond the grave using evp (electronic voice phenomenon), becomes an obsession with supernatural repercussions. wheelchair time voice inspector supernatural loss remotecontrol liftingpersoninair paranormalphenomena death waterfront audiocassette logbook electronicvoicephenomena nearmiss bedridden michaelkeaton chandrawest deborahkaraunger geoffreysax"
2989,16781,MADEA'S FAMILY REUNION,"['Drama', 'Comedy', 'Romance']","['Tyler Perry', 'Blair Underwood', 'Lynn Whitfield']",['Tyler Perry'],"based upon tyler perry's acclaimed stage production, madea's family reunion continues the adventures of southern matriarch madea. she has just been court ordered to be in charge of nikki, a rebellious runaway, her nieces, lisa and vanessa, are suffering relationship trouble, and through it all, she has to organize her family reunion. spanking basedonplay tylerperry blairunderwood lynnwhitfield tylerperry"
2990,11873,THE COLOR OF MONEY,['Drama'],"['Paul Newman', 'Tom Cruise', 'Mary Elizabeth Mastrantonio']",['Martin Scorsese'],"former pool hustler ""fast eddie"" felson decides he wants to return to the game by taking a pupil. he meets talented but green vincent lauria and proposes a partnership. as they tour pool halls, eddie teaches vincent the tricks of scamming, but he eventually grows frustrated with vincent's showboat antics, leading to an argument and a falling-out. eddie takes up playing again and soon crosses paths with vincent as an opponent. bar billard talent hustler sport paulnewman tomcruise maryelizabethmastrantonio martinscorsese"
2991,9289,THE LONGEST DAY,"['Action', 'Drama', 'History', 'War']","['Eddie Albert', 'Paul Anka', 'Arletty']",['Bernhard Wicki'],"the retelling of june 6, 1944, from the perspectives of the germans, us, british, canadians, and the free french. marshall erwin rommel, touring the defenses being established as part of the reich's atlantic wall, notes to his officers that when the allied invasion comes they must be stopped on the beach. ""for the allies as well as the germans, it will be the longest day"" worldwarii normandy allied widerstand steelhelmet soldier eddiealbert paulanka arletty bernhardwicki"
2992,10414,THE MIGHTY DUCKS,"['Comedy', 'Family']","['Emilio Estevez', 'Joss Ackland', 'Lane Smith']",['Stephen Herek'],"after reckless young lawyer gordon bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, jack reilly. the reluctant gordon eventually grows to appreciate his team, which includes promising young charlie conway, and leads them to take on reilly's tough players. sportsteam sport icehockey hockeygame winning feel-goodending thebiggame emilioestevez jossackland lanesmith stephenherek"
2993,1970,THE GRUDGE,"['Horror', 'Mystery', 'Thriller']","['Sarah Michelle Gellar', 'Jason Behr', 'Clea DuVall']",['Takashi Shimizu'],"american nurse, karen davis moves to tokyo and encounters a vengeful supernatural spirit known as the grudge that often possesses its victims. when a series of horrifying and mysterious deaths occur – with the spirit passing its curse onto each victim - karen must find away to break the spell before she becomes the spirit's next victim. malenudity nurse japanese house remake curse oldwoman catatonia ghostchild remakeofjapanesefilm sarahmichellegellar jasonbehr cleaduvall takashishimizu"
2994,9614,HAPPY GILMORE,['Comedy'],"['Adam Sandler', 'Ben Stiller', 'Christopher McDonald']",['Dennis Dugan'],"failed hockey player-turned-golf whiz happy gilmore -- whose unconventional approach and antics on the grass courts the ire of rival shooter mcgavin -- is determined to win a pga tournament so he can save his granny's house with the prize money. meanwhile, an attractive tour publicist tries to soften happy's image. lossofmother lossoffather golf sport taxes adamsandler benstiller christophermcdonald dennisdugan"
2995,8922,JEEPERS CREEPERS,"['Horror', 'Thriller']","['Gina Philips', 'Justin Long', 'Jonathan Breck']",['Victor Salva'],"a college-age brother and sister get more than they bargained for on their road trip home from spring break. when the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. bad move! opening a pandora's box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit. massmurder song brother sister aftercreditsstinger ginaphilips justinlong jonathanbreck victorsalva"
2996,1648,BILL & TED'S EXCELLENT ADVENTURE,"['Adventure', 'Comedy', 'Science Fiction']","['Keanu Reeves', 'Alex Winter', 'George Carlin']",['Stephen Herek'],"in the small town of san dimas, a few miles away from los angeles, there are two nearly brain dead teenage boys going by the names of bill s, preston esq. and ted theodore logan, they have a dream together of starting their own rock and roll band called the ""wyld stallyns"". unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of ted's father sending him to military school. but, what bill and ted do not know is that they must stay together to save the future. so, a man from the future named rufus came to help them pass their report. so, both bill and ted decided to gather up historical figures which they need for their report. they are hoping that this will help them pass their report so they can stay together. jealousy journeyinthepast sigmundfreud timetravel heavymetal socrates billythekid schoolpresentation rhinoceros phonebooth worldpeace past history metal bestfriend napoleonbonaparte keanureeves alexwinter georgecarlin stephenherek"
2997,17917,OLIVER!,"['Drama', 'Family', 'Music']","['Ron Moody', 'Shani Wallis', 'Oliver Reed']",['Carol Reed'],"musical adaptation of charles dickens' oliver twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the artful dodger and trained to be pickpockets by master thief fagin. pickpocket musical victorianengland orphan ronmoody shaniwallis oliverreed carolreed"
2998,74534,THE BEST EXOTIC MARIGOLD HOTEL,"['Drama', 'Comedy']","['Bill Nighy', 'Maggie Smith', 'Tom Wilkinson']",['John Madden'],"british retirees travel to india to take up residence in what they believe is a newly restored hotel. less luxurious than its advertisements, the marigold hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age. hotel basedonnovel india ensemblecast elderly jaipurindia personalgrowth outsourcing billnighy maggiesmith tomwilkinson johnmadden"
2999,19405,RECESS: SCHOOL'S OUT,"['Science Fiction', 'Animation', 'Comedy', 'Family']","[""Rickey D'Shon Collins"", 'Jason Davis', 'Ashley Johnson']",['Chuck Sheetz'],"recess: school's out is a 2001 animated film based on the disney television series recess. this film was produced by walt disney pictures and was released theatrically nationwide on february 16, 2001.it's the most exciting time of year at third street elementary-- the end of the school year! but boredom quickly sets in for protagonist tj detweiler, as his friends are headed for summer camp. one day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. this is the work of the insidious ex-principal of third street, phillium benedict and his gang of ninjas and secret service look-alikes! benedict is planning to get rid of summer vacation using his newly-acquired tractor beam, which he stole from the us military base in an effort to raise us test scores, and it's up to the recess gang to stop him! in the end. holiday elementaryschool friends basedontvseries summer classmates recess rickeyd'shoncollins jasondavis ashleyjohnson chucksheetz"
3000,9355,MAD MAX BEYOND THUNDERDOME,"['Action', 'Adventure', 'Science Fiction']","['Mel Gibson', 'Tina Turner', 'Bruce Spence']",['George Miller'],"mad max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children. arena sandstorm dystopia oasis sequel postnuclear ozploitation melgibson tinaturner brucespence georgemiller"
3001,10999,COMMANDO,"['Action', 'Adventure', 'Thriller']","['Arnold Schwarzenegger', 'Rae Dawn Chong', 'Dan Hedaya']",['Mark L. Lester'],"john matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. to find her, matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. with the help of a feisty stewardess and an old friend, matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed. kidnapping lonewolf daughter father rescuemission arnoldschwarzenegger raedawnchong danhedaya markl.lester"
3002,321258,THE BOY,"['Horror', 'Mystery', 'Thriller']","['Lauren Cohan', 'Rupert Evans', 'James Russell']",['William Brent Bell'],"a nanny, working for a family whose son has just passed away, finds herself put in charge of caring for a lifelike doll that the couple treat as a real child. suicide england fire countryhouse shower nanny mask boy murder mansion violence doll burnvictim secretpassageway brokenmirror lossofachild laurencohan rupertevans jamesrussell williambrentbell"
3003,44040,DEVIL,"['Horror', 'Mystery', 'Thriller']","['Chris Messina', 'Jacob Vargas', 'Bojana Novaković']",['John Erick Dowdle'],a group of people trapped in a elevator realizes that the devil is among them. claustrophobia trappedinanelevator chrismessina jacobvargas bojananovaković johnerickdowdle
3004,10426,FRIDAY AFTER NEXT,['Comedy'],"['Ice Cube', 'Mike Epps', 'John Witherspoon']",['Marcus Raboy'],craig and day day have finally moved out of their parents houses and into their own crib. the cousins work nights at a local mall as security guards. when their house is robbed on christmas eve they team up to track him down. guard shoppingmall thief drug icecube mikeepps johnwitherspoon marcusraboy
3005,280092,INSIDIOUS: CHAPTER 3,"['Drama', 'Horror', 'Thriller']","['Dermot Mulroney', 'Stefanie Scott', 'Lin Shaye']",['Leigh Whannell'],"a twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the lambert family in the earlier movies and revealing more mysteries of the otherworldly realm the further. sequel dermotmulroney stefaniescott linshaye leighwhannell"
3006,13938,THE LAST DRAGON,"['Action', 'Adventure', 'Comedy']","['Taimak', 'Julius Carry', 'Vanity']",['Michael Schultz'],"a young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter. martialarts pizzeria limousine music taimak juliuscarry vanity michaelschultz"
3007,10163,THE LAWNMOWER MAN,"['Horror', 'Thriller', 'Science Fiction']","['Jeff Fahey', 'Pierce Brosnan', 'Jenny Wright']",['Brett Leonard'],a simple man is turned into a genius through the application of computer science. dream chimp manipulation botanist virtualreality lemonade intelligent jefffahey piercebrosnan jennywright brettleonard
3008,12182,NICK AND NORAH'S INFINITE PLAYLIST,"['Comedy', 'Music', 'Romance']","['Michael Cera', 'Kat Dennings', 'Aaron Yoo']",['Peter Sollett'],"nick cannot stop obsessing over his ex-girlfriend, tris, until tris' friend norah suddenly shows interest in him at a club. thus beings an odd night filled with ups and downs as the two keep running into tris and her new boyfriend while searching for norah's drunken friend, caroline, with help from nick's band mates. as the night winds down, the two have to figure out what they want from each other. concert teenager onenight basedonyoungadultnovel secretlocation michaelcera katdennings aaronyoo petersollett"
3009,1832,DOGMA,"['Fantasy', 'Comedy', 'Adventure']","['Ben Affleck', 'Matt Damon', 'Linda Fiorentino']",['Kevin Smith'],"the latest battle in the eternal war between good and evil has come to new jersey in the late, late 20th century. angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of america and duke it out for the fate of humankind. angel wisconsin churchservice church aftercreditsstinger duringcreditsstinger benaffleck mattdamon lindafiorentino kevinsmith"
3010,9034,THE BANGER SISTERS,"['Comedy', 'Drama']","['Goldie Hawn', 'Susan Sarandon', 'Geoffrey Rush']",['Bob Dolman'],"in the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. but it's been more than two decades since the banger sisters earned their nickname -- or even laid eyes on each other. their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. together they learn to live in the moment. tattoo rockstar groupie past family goldiehawn susansarandon geoffreyrush bobdolman"
3011,15301,TWILIGHT ZONE: THE MOVIE,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']","['Albert Brooks', 'Vic Morrow', 'John Larroquette']",['Steven Spielberg'],"four directors collaborated to remake four episodes of the popular television series 'the twilight zone' for this movie. the episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""a quality of mercy"", ""kick the can"", ""it's a good life"", and ""nightmare at 20,000 feet"". nazis anthology remake twilightzone albertbrooks vicmorrow johnlarroquette stevenspielberg"
3012,10135,ROAD HOUSE,"['Action', 'Thriller']","['Patrick Swayze', 'Kelly Lynch', 'Sam Elliott']",['Rowdy Herrington'],"the double deuce is the meanest, loudest and rowdiest bar south of the mason-dixon line, and dalton (patrick swayze) has been hired to clean it up. he might not look like much, but the ph.d.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. but dalton's romance with the gorgeous dr. clay (kelly lynch) puts him on the bad side of cutthroat local big shot brad wesley (ben gazzara). newlove protectionmoney nightclub rausschmeißer revenge hoodlum brawl patrickswayze kellylynch samelliott rowdyherrington"
3013,26352,A LOW DOWN DIRTY SHAME,"['Action', 'Comedy', 'Crime']","['Keenen Ivory Wayans', 'Charles S. Dutton', 'Jada Pinkett Smith']",['Keenen Ivory Wayans'],"a black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. during the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for shame's expulsion from the force. he must also deal with two women, angela, a beautiful old flame, and peaches, his energetic but annoying sidekick. fbi drugcrime violence drug privatedetective blast keenenivorywayans charless.dutton jadapinkettsmith keenenivorywayans"
3014,20616,SWIMFAN,"['Drama', 'Thriller']","['Jesse Bradford', 'Erika Christensen', 'Shiri Appleby']",['John Polson'],"ben cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. ben's rock-solid, promising future and romance are turned upside-down with the arrival of madison bell. madison, the new girl in town, quickly sets her sights on the impressionable ben. while their first few meetings are innocent enough, the obsessive and seductive madison wants more ... much more. competition coma infidelity obsession bathing highschool femmefatale athlete hospital swimmer swimming troubledteen jessebradford erikachristensen shiriappleby johnpolson"
3015,9794,EMPLOYEE OF THE MONTH,"['Comedy', 'Romance']","['Dane Cook', 'Jessica Simpson', 'Dax Shepard']",['Greg Coolidge'],"when he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker. salesclerk midlifecrisis prenzlauerberg vulgar slacker businessconsultant danecook jessicasimpson daxshepard gregcoolidge"
3016,15037,CAN'T HARDLY WAIT,"['Comedy', 'Drama', 'Romance']","['Jennifer Love Hewitt', 'Ethan Embry', 'Charlie Korsmo']",['Deborah Kaplan'],"it's graduation day at huntington hills high, and you know what that means - time to party. and not just any party, either. this one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance. alcohol regret homophobia radio cheerleader loveletter college graduation groupie costume nerd highschool party friends dating break-up rockband popmusic americanfootballplayer infatuation washedupstar unlikelyfriendship socialoutcast womandirector jocks havingfun revengeplot jenniferlovehewitt ethanembry charliekorsmo deborahkaplan"
3017,227,THE OUTSIDERS,"['Crime', 'Drama']","['Matt Dillon', 'Ralph Macchio', 'C. Thomas Howell']",['Francis Ford Coppola'],"when two poor greasers, johnny, and ponyboy are assaulted by a vicious gang, the socs, and johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events. streetgang children'shome comingofage gang juveniledelinquent basedonyoungadultnovel mattdillon ralphmacchio c.thomashowell francisfordcoppola"
3018,294272,PETE'S DRAGON,"['Adventure', 'Family', 'Fantasy']","['Bryce Dallas Howard', 'Oakes Fegley', 'Wes Bentley']",['David Lowery'],"pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named elliott. with the help of natalie, an 11-year-old girl whose father jack owns the local lumber mill, forest ranger grace sets out to determine where pete came from, where he belongs, and the truth about this dragon. feralchild remake dragon orphan 1980s liveactionandanimation brycedallashoward oakesfegley wesbentley davidlowery"
3019,11336,THE DEAD ZONE,"['Horror', 'Science Fiction', 'Thriller']","['Christopher Walken', 'Brooke Adams', 'Tom Skerritt']",['David Cronenberg'],"johnny smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. when he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact. coma sheriff basedonnovel sacrifice suspense psychopathickiller premonition independentfilm vision doctor caraccident seriesofmurders psychic darkhero gothic madness flashback christopherwalken brookeadams tomskerritt davidcronenberg"
3020,283445,SINISTER 2,['Horror'],"['Shannyn Sossamon', 'James Ransone', 'Robert Daniel Sloan']",['Ciaran Foy'],a young mother and her twin sons move into a rural house that's marked for death. hauntedhouse sequel twins shannynsossamon jamesransone robertdanielsloan ciaranfoy
3021,88036,SPARKLE,"['Drama', 'Music']","['Whitney Houston', 'Cee Lo Green', 'Derek Luke']",['Salim Akil'],"musical prodigy, sparkle (jordin sparks) struggles to become a star while overcoming issues that are tearing her family apart. from an affluent detroit area and daughter to a single mother (whitney houston), she tries to balance a new romance with music manager stix (derek luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (carmen ejogo and tika sumpter) strive to become a dynamic singing group during the motown-era. soongsisters duringcreditsstinger whitneyhouston ceelogreen derekluke salimakil"
3022,10984,VALENTINE,"['Horror', 'Thriller']","['Denise Richards', 'David Boreanaz', 'Marley Shelton']",['Jamie Blanks'],five friends are stalked and murdered by a masked assailant while preparing for valentine's day. mobbing success violenceagainstwomen revenge serialkiller valentine'sday deniserichards davidboreanaz marleyshelton jamieblanks
3023,22824,THE FOURTH KIND,"['Mystery', 'Science Fiction', 'Thriller']","['Milla Jovovich', 'Will Patton', 'Hakeem Kae-Kazim']",['Olatunde Osunsanmi'],"since the 1960s, a disproportionate number of the population in and around nome, alaska, have gone missing. despite fbi investigations, the disappearances remain a mystery. dr. abigail tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions. brothersisterrelationship wheelchair hypnosis investigation cover-up ufo alaska disappearance hospital alienabduction patient psychotherapy fakedocumentary basedonsupposedlytruestory nomealaska fakedfootage audiocassette ancientastronaut anchoragealaska policefake duringcreditsstinger millajovovich willpatton hakeemkae-kazim olatundeosunsanmi"
3024,9526,A PRAIRIE HOME COMPANION,"['Drama', 'Comedy', 'Music']","['Meryl Streep', 'Lindsay Lohan', 'Virginia Madsen']",['Robert Altman'],"a look at what goes on backstage during the last broadcast of america's most celebrated radio show, where singing cowboys dusty and lefty, a country music siren, and a host of others hold court usa countrymusic commercial radiopresenter radiotransmission bühnenauftritt backstage singer merylstreep lindsaylohan virginiamadsen robertaltman"
3025,39349,SUGAR HILL,"['Drama', 'Action', 'Thriller']","['Wesley Snipes', 'Michael Wright', 'Donald Faison']",['Leon Ichaso'],"sugar hill is a 1994 american crime-drama/neo-noir film starring wesley snipes and michael wright as brothers roemello and raynathan skuggs. the film focuses on the two brothers, who are major drug dealers in the harlem neighborhood of new york city. wesleysnipes michaelwright donaldfaison leonichaso"
3026,15983,INVASION U.S.A.,"['Action', 'Thriller']","['Chuck Norris', 'Richard Lynch', 'Melissa Prophet']",['Joseph Zito'],a one-man army comes to the rescue of the united states when a spy attempts an invasion. chucknorris richardlynch melissaprophet josephzito
3027,14544,ROLL BOUNCE,"['Comedy', 'Drama', 'Family']","['Nick Cannon', 'Shad Moss', 'Chi McBride']",['Malcolm D. Lee'],"from wikipedia, the free encyclopedia. roll bounce is a 2005 american comedy-drama film written by norman vance jr. and directed by malcolm d. lee. the film stars hip hop artist bow wow as the leader of a roller skating crew in 1970s chicago. the film also stars nick cannon, meagan good, brandon t. jackson, wesley jonathan, chi mcbride, kellita smith, and jurnee smollett. description above from the wikipedia article roll bounce, licensed under cc-by-sa, full list of contributors on wikipedia. nickcannon shadmoss chimcbride malcolmd.lee"
3028,11545,RUSHMORE,"['Comedy', 'Drama']","['Jason Schwartzman', 'Olivia Williams', 'Bill Murray']",['Wes Anderson'],"when a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named max, who quickly falls in love with her. max turns to the father of two of his schoolmates for advice on how to woo the teacher. however, the situation soon gets complicated when max's new friend becomes involved with her, setting the two pals against one another in a war for her attention. privateschool lonewolf theatreplay theatregroup theatredirector independentfilm jasonschwartzman oliviawilliams billmurray wesanderson"
3029,42684,SKYLINE,['Science Fiction'],"['Eric Balfour', 'Scottie Thompson', 'David Zayas']",['Colin Strause'],"when strange lights descend on the city of los angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the earth. now the band of survivors must fight for their lives as the world unravels around them. missile light transformation low-budget alien fireplace losangeles cellphone rooftop duringcreditsstinger ericbalfour scottiethompson davidzayas colinstrause"
3030,268238,THE SECOND BEST EXOTIC MARIGOLD HOTEL,"['Drama', 'Comedy']","['Dev Patel', 'Judi Dench', 'Richard Gere']",['John Madden'],as the best exotic marigold hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - sonny pursues his expansionist dream of opening a second hotel. india retirementhome devpatel judidench richardgere johnmadden
3031,8359,KIT KITTREDGE: AN AMERICAN GIRL,"['Comedy', 'Drama', 'Family']","['Abigail Breslin', ""Chris O'Donnell"", 'Julia Ormond']",['Patricia Rozema'],"the great depression hits home for nine year old kit kittredge when her dad loses his business and leaves to find work. oscar nominee abigail breslin stars as kit, leading a splendid cast in the first ever ""american girl"" theatrical movie. in order to keep their home, kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. when mother's lockbox containing all their money is stolen, kit's new hobo friend will is the prime suspect. kit refuses to believe that will would steal, and her efforts to sniff out the real story get her and friends into big trouble. the police say the robbery was an inside job, committed by someone they know. so if it wasn't will, then who did it. cincinnati womandirector abigailbreslin chriso'donnell juliaormond patriciarozema"
3032,15648,THE PERFECT MAN,"['Comedy', 'Drama', 'Family', 'Romance']","['Hilary Duff', 'Heather Locklear', 'Chris Noth']",['Mark Rosman'],"holly is tired of moving every time her mom jean breaks up with yet another second-rate guy. to distract her mother from her latest bad choice, holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance jean and boost her self-esteem. mother man-womanrelation single matchmaking singlemother catfishing hilaryduff heatherlocklear chrisnoth markrosman"
3033,41823,MO' BETTER BLUES,"['Drama', 'Romance']","['Denzel Washington', 'Spike Lee', 'Wesley Snipes']",['Spike Lee'],"opens with bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. bleek grows into adulthood and forms his own band - the bleek gilliam quartet. the story of bleek's and shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet. musical denzelwashington spikelee wesleysnipes spikelee"
3034,11891,KUNG POW: ENTER THE FIST,"['Action', 'Comedy']","['Hui Lou Chen', 'Tad Horino', 'Steve Oedekerk']",['Steve Oedekerk'],"a movie within a movie, created to spoof the martial arts genre. writer/director steve oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. as the main character, the chosen one, oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend master pain. along the way, he encounters some strange characters lossoffamily lossofparents supernaturalpowers invulnerability spoof evil murderhunt huilouchen tadhorino steveoedekerk steveoedekerk"
3035,9362,TREMORS,"['Action', 'Horror']","['Kevin Bacon', 'Fred Ward', 'Finn Carter']",['Ron Underwood'],"hick handymen val mckee and earl bassett can barely eke out a living in the nevada hamlet of perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. before long, val and earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground. nevada smalltown tractor stranded cultfavorite tentacle rural graboids seismologist binoculars maneatenbymonster giantworm kevinbacon fredward finncarter ronunderwood"
3036,9902,WRONG TURN,"['Horror', 'Thriller']","['Desmond Harrington', 'Eliza Dushku', 'Emmanuelle Chriqui']",['Rob Schmidt'],"chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of west virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding. lifeanddeath deathofafriend partsofdeadbody desmondharrington elizadushku emmanuellechriqui robschmidt"
3037,14729,THE LONG RIDERS,"['Western', 'History']","['David Carradine', 'Keith Carradine', 'Robert Carradine']",['Walter Hill'],"the origins, exploits and the ultimate fate of the james gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge. brotherbrotherrelationship jessejames coleyounger davidcarradine keithcarradine robertcarradine walterhill"
3038,9455,THE CORRUPTOR,"['Action', 'Crime', 'Mystery', 'Thriller']","['Mark Wahlberg', 'Chow Yun-fat', 'Byron Mann']",['James Foley'],"danny is a young cop partnered with nick, a seasoned but ethically tainted veteran. as the two try to stop a gang war in chinatown, danny relies on nick but grows increasingly uncomfortable with the way nick gets things done. newyork lifeanddeath gangwar police chinatown triad markwahlberg chowyun-fat byronmann jamesfoley"
3039,103731,MUD,['Drama'],"['Matthew McConaughey', 'Tye Sheridan', 'Jacob Lofland']",['Jeff Nichols'],two teenage boys encounter a fugitive and make a pact to help him escape from an island in the mississippi. river snake arkansas fugitive riverboat matthewmcconaughey tyesheridan jacoblofland jeffnichols
